"poll_codi","contaminant","data","Concentration","dt_h"
28,"CO",2019-01-26 08:00:00,300,18528
28,"CO",2019-01-26 09:00:00,300,18529
28,"CO",2019-01-26 10:00:00,500,18530
28,"CO",2019-01-26 11:00:00,400,18531
28,"CO",2019-01-26 12:00:00,300,18532
28,"CO",2019-01-26 13:00:00,200,18533
28,"CO",2019-01-26 14:00:00,200,18534
28,"CO",2019-01-26 15:00:00,200,18535
28,"CO",2019-01-26 16:00:00,200,18536
28,"CO",2019-01-26 17:00:00,200,18537
28,"CO",2019-01-26 18:00:00,200,18538
28,"CO",2019-01-26 19:00:00,200,18539
28,"CO",2019-01-26 20:00:00,200,18540
28,"CO",2019-01-26 21:00:00,200,18541
28,"CO",2019-01-26 22:00:00,400,18542
28,"CO",2019-01-26 23:00:00,500,18543
28,"CO",2019-01-27 00:00:00,500,18544
28,"CO",2019-01-27 01:00:00,400,18545
28,"CO",2019-01-27 02:00:00,300,18546
28,"CO",2019-01-27 03:00:00,300,18547
28,"CO",2019-01-27 04:00:00,400,18548
28,"CO",2019-01-27 05:00:00,300,18549
28,"CO",2019-01-27 06:00:00,300,18550
28,"CO",2019-01-27 07:00:00,300,18551
28,"CO",2019-01-27 08:00:00,300,18552
28,"CO",2019-01-27 09:00:00,200,18553
28,"CO",2019-01-27 10:00:00,200,18554
28,"CO",2019-01-27 11:00:00,300,18555
28,"CO",2019-01-27 12:00:00,300,18556
28,"CO",2019-01-27 13:00:00,300,18557
28,"CO",2019-01-27 14:00:00,300,18558
28,"CO",2019-01-27 15:00:00,200,18559
28,"CO",2019-01-27 16:00:00,300,18560
28,"CO",2019-01-27 17:00:00,200,18561
28,"CO",2019-01-27 18:00:00,200,18562
28,"CO",2019-01-27 19:00:00,300,18563
28,"CO",2019-01-27 20:00:00,300,18564
28,"CO",2019-01-27 21:00:00,300,18565
28,"CO",2019-01-27 22:00:00,300,18566
28,"CO",2019-01-27 23:00:00,300,18567
28,"CO",2019-01-28 00:00:00,300,18568
28,"CO",2019-01-28 01:00:00,300,18569
28,"CO",2019-01-28 02:00:00,300,18570
28,"CO",2019-01-28 03:00:00,300,18571
28,"CO",2019-01-28 04:00:00,300,18572
28,"CO",2019-01-28 05:00:00,200,18573
28,"CO",2019-01-28 06:00:00,300,18574
28,"CO",2019-01-28 07:00:00,300,18575
28,"CO",2019-01-28 08:00:00,300,18576
28,"CO",2019-01-28 09:00:00,300,18577
28,"CO",2019-01-28 10:00:00,300,18578
28,"CO",2019-01-28 11:00:00,300,18579
28,"CO",2019-01-28 12:00:00,300,18580
28,"CO",2019-01-28 13:00:00,300,18581
28,"CO",2019-01-28 14:00:00,300,18582
28,"CO",2019-01-28 15:00:00,300,18583
28,"CO",2019-01-28 16:00:00,300,18584
28,"CO",2019-01-28 17:00:00,200,18585
28,"CO",2019-01-28 18:00:00,300,18586
28,"CO",2019-01-28 19:00:00,300,18587
28,"CO",2019-01-28 20:00:00,300,18588
28,"CO",2019-01-28 21:00:00,300,18589
28,"CO",2019-01-28 22:00:00,300,18590
28,"CO",2019-01-28 23:00:00,300,18591
28,"CO",2019-01-29 00:00:00,300,18592
28,"CO",2019-03-04 18:00:00,400,19426
28,"CO",2019-03-04 19:00:00,500,19427
28,"CO",2019-03-04 20:00:00,500,19428
28,"CO",2019-03-04 21:00:00,500,19429
28,"CO",2019-03-04 22:00:00,400,19430
28,"CO",2019-03-04 23:00:00,400,19431
28,"CO",2019-03-05 00:00:00,400,19432
28,"CO",2019-04-10 17:00:00,200,20312
28,"CO",2019-04-10 18:00:00,200,20313
28,"CO",2019-04-10 19:00:00,200,20314
28,"CO",2019-04-10 20:00:00,200,20315
28,"CO",2019-04-10 21:00:00,200,20316
28,"CO",2019-04-10 22:00:00,200,20317
28,"CO",2019-04-10 23:00:00,300,20318
28,"CO",2019-04-11 00:00:00,300,20319
28,"CO",2019-04-11 04:00:00,200,20323
28,"CO",2019-04-11 05:00:00,200,20324
28,"CO",2019-04-11 06:00:00,200,20325
28,"CO",2019-04-11 07:00:00,200,20326
28,"CO",2019-04-11 08:00:00,200,20327
28,"CO",2019-04-11 09:00:00,400,20328
28,"CO",2019-04-11 10:00:00,300,20329
28,"CO",2019-04-11 11:00:00,200,20330
28,"CO",2019-04-11 12:00:00,200,20331
28,"CO",2019-04-11 13:00:00,300,20332
28,"CO",2019-04-11 14:00:00,200,20333
28,"CO",2019-04-11 15:00:00,200,20334
28,"CO",2019-04-11 16:00:00,200,20335
28,"CO",2019-04-11 17:00:00,200,20336
28,"CO",2019-04-11 18:00:00,200,20337
28,"CO",2019-04-11 19:00:00,200,20338
28,"CO",2019-04-11 20:00:00,200,20339
28,"CO",2019-04-11 21:00:00,200,20340
28,"CO",2019-04-11 22:00:00,200,20341
28,"CO",2019-04-11 23:00:00,200,20342
28,"CO",2019-04-12 00:00:00,200,20343
28,"CO",2019-04-12 01:00:00,200,20344
28,"CO",2019-04-12 02:00:00,200,20345
28,"CO",2019-04-12 03:00:00,200,20346
28,"CO",2019-04-12 04:00:00,200,20347
28,"CO",2019-04-12 05:00:00,200,20348
28,"CO",2019-04-12 06:00:00,200,20349
28,"CO",2019-04-12 07:00:00,200,20350
28,"CO",2019-04-12 08:00:00,300,20351
28,"CO",2019-04-12 09:00:00,300,20352
28,"CO",2019-04-12 10:00:00,300,20353
28,"CO",2019-04-12 11:00:00,300,20354
28,"CO",2019-04-12 12:00:00,200,20355
28,"CO",2019-04-12 13:00:00,200,20356
28,"CO",2019-04-12 14:00:00,200,20357
28,"CO",2019-04-12 15:00:00,200,20358
28,"CO",2019-04-12 16:00:00,200,20359
28,"CO",2019-04-12 17:00:00,200,20360
28,"CO",2019-04-12 18:00:00,200,20361
28,"CO",2019-04-12 19:00:00,200,20362
28,"CO",2019-04-12 20:00:00,200,20363
28,"CO",2019-04-12 21:00:00,200,20364
28,"CO",2019-04-12 22:00:00,300,20365
28,"CO",2019-04-12 23:00:00,300,20366
28,"CO",2019-04-13 00:00:00,300,20367
28,"CO",2019-04-13 01:00:00,300,20368
28,"CO",2019-04-13 02:00:00,200,20369
28,"CO",2019-04-13 03:00:00,200,20370
28,"CO",2019-04-13 04:00:00,200,20371
28,"CO",2019-04-13 05:00:00,200,20372
28,"CO",2019-04-13 06:00:00,200,20373
28,"CO",2019-04-13 07:00:00,200,20374
28,"CO",2019-04-13 08:00:00,200,20375
28,"CO",2019-04-13 09:00:00,300,20376
28,"CO",2019-04-13 10:00:00,300,20377
28,"CO",2019-04-13 11:00:00,300,20378
28,"CO",2019-04-13 12:00:00,300,20379
28,"CO",2019-04-13 13:00:00,300,20380
28,"CO",2019-04-13 14:00:00,200,20381
28,"CO",2019-04-13 15:00:00,200,20382
28,"CO",2019-04-13 16:00:00,200,20383
28,"CO",2019-04-13 17:00:00,200,20384
28,"CO",2019-04-13 18:00:00,200,20385
28,"CO",2019-04-13 19:00:00,200,20386
28,"CO",2019-04-13 20:00:00,200,20387
28,"CO",2019-04-13 21:00:00,300,20388
28,"CO",2019-04-13 22:00:00,200,20389
28,"CO",2019-04-13 23:00:00,200,20390
28,"CO",2019-04-14 00:00:00,300,20391
28,"CO",2019-04-14 01:00:00,400,20392
28,"CO",2019-04-14 02:00:00,300,20393
28,"CO",2019-04-14 03:00:00,300,20394
28,"CO",2019-04-14 04:00:00,200,20395
28,"CO",2019-04-14 05:00:00,200,20396
28,"CO",2019-04-14 06:00:00,300,20397
28,"CO",2019-04-14 07:00:00,300,20398
28,"CO",2019-04-14 08:00:00,300,20399
28,"CO",2019-04-14 09:00:00,300,20400
28,"CO",2019-04-14 10:00:00,200,20401
28,"CO",2019-04-14 11:00:00,300,20402
28,"CO",2019-04-14 12:00:00,300,20403
28,"CO",2019-04-14 13:00:00,300,20404
28,"CO",2019-04-14 14:00:00,200,20405
28,"CO",2019-04-14 15:00:00,200,20406
28,"CO",2019-04-14 16:00:00,200,20407
28,"CO",2019-04-14 17:00:00,200,20408
28,"CO",2019-04-14 18:00:00,200,20409
28,"CO",2019-04-14 19:00:00,200,20410
28,"CO",2019-04-14 20:00:00,200,20411
28,"CO",2019-04-14 21:00:00,200,20412
28,"CO",2019-04-14 22:00:00,200,20413
28,"CO",2019-04-14 23:00:00,300,20414
28,"CO",2019-04-15 00:00:00,200,20415
28,"CO",2019-04-15 01:00:00,200,20416
28,"CO",2019-04-15 02:00:00,200,20417
28,"CO",2019-04-15 03:00:00,200,20418
28,"CO",2019-04-15 04:00:00,200,20419
28,"CO",2019-04-15 05:00:00,200,20420
28,"CO",2019-04-15 06:00:00,200,20421
28,"CO",2019-04-15 07:00:00,300,20422
28,"CO",2019-04-15 08:00:00,400,20423
28,"CO",2019-04-15 09:00:00,600,20424
28,"CO",2019-04-15 10:00:00,300,20425
28,"CO",2019-04-15 11:00:00,200,20426
28,"CO",2019-04-15 12:00:00,200,20427
28,"CO",2019-04-15 13:00:00,200,20428
28,"CO",2019-04-15 14:00:00,200,20429
28,"CO",2019-04-15 15:00:00,200,20430
28,"CO",2019-04-15 16:00:00,200,20431
28,"CO",2019-04-15 17:00:00,200,20432
28,"CO",2019-04-15 18:00:00,200,20433
28,"CO",2019-04-15 19:00:00,200,20434
28,"CO",2019-04-15 20:00:00,300,20435
28,"CO",2019-04-15 21:00:00,300,20436
28,"CO",2019-04-15 22:00:00,300,20437
28,"CO",2019-04-15 23:00:00,300,20438
28,"CO",2019-04-16 00:00:00,200,20439
28,"CO",2019-04-16 01:00:00,200,20440
28,"CO",2019-04-16 02:00:00,200,20441
28,"CO",2019-04-16 03:00:00,200,20442
28,"CO",2019-04-16 04:00:00,200,20443
28,"CO",2019-04-16 05:00:00,200,20444
28,"CO",2019-04-16 06:00:00,200,20445
28,"CO",2019-04-16 07:00:00,300,20446
28,"CO",2019-04-16 08:00:00,300,20447
28,"CO",2019-04-16 09:00:00,300,20448
28,"CO",2019-04-16 10:00:00,300,20449
28,"CO",2019-04-16 11:00:00,300,20450
28,"CO",2019-04-16 12:00:00,200,20451
28,"CO",2019-04-16 13:00:00,200,20452
28,"CO",2019-04-16 14:00:00,400,20453
28,"CO",2019-04-16 15:00:00,300,20454
28,"CO",2019-04-16 16:00:00,300,20455
28,"CO",2019-04-16 17:00:00,200,20456
28,"CO",2019-04-16 18:00:00,300,20457
28,"CO",2019-04-16 19:00:00,300,20458
28,"CO",2019-04-16 20:00:00,300,20459
28,"CO",2019-04-16 21:00:00,300,20460
28,"CO",2019-04-16 22:00:00,200,20461
28,"CO",2019-04-16 23:00:00,300,20462
28,"CO",2019-04-17 00:00:00,200,20463
28,"CO",2019-04-17 01:00:00,200,20464
28,"CO",2019-04-17 02:00:00,200,20465
28,"CO",2019-04-17 03:00:00,200,20466
28,"CO",2019-04-17 04:00:00,300,20467
28,"CO",2019-04-17 05:00:00,200,20468
28,"CO",2019-04-17 06:00:00,300,20469
28,"CO",2019-04-17 07:00:00,300,20470
28,"CO",2019-04-17 08:00:00,500,20471
28,"CO",2019-04-17 09:00:00,600,20472
28,"CO",2019-04-17 10:00:00,300,20473
28,"CO",2019-04-17 11:00:00,300,20474
28,"CO",2019-04-17 12:00:00,300,20475
28,"CO",2019-04-17 13:00:00,200,20476
28,"CO",2019-04-17 14:00:00,200,20477
28,"CO",2019-04-17 15:00:00,200,20478
28,"CO",2019-04-17 16:00:00,200,20479
28,"CO",2019-04-17 17:00:00,200,20480
28,"CO",2019-04-17 18:00:00,200,20481
28,"CO",2019-04-17 19:00:00,200,20482
28,"CO",2019-04-17 20:00:00,300,20483
28,"CO",2019-04-17 21:00:00,300,20484
28,"CO",2019-04-17 22:00:00,300,20485
28,"CO",2019-04-17 23:00:00,300,20486
28,"CO",2019-04-18 00:00:00,200,20487
28,"CO",2019-04-18 01:00:00,300,20488
28,"CO",2019-04-18 02:00:00,300,20489
28,"CO",2019-04-18 03:00:00,200,20490
28,"CO",2019-04-18 04:00:00,300,20491
28,"CO",2019-04-18 05:00:00,300,20492
28,"CO",2019-04-18 06:00:00,200,20493
28,"CO",2019-04-18 07:00:00,200,20494
28,"CO",2019-04-18 08:00:00,300,20495
28,"CO",2019-04-18 09:00:00,300,20496
28,"CO",2019-04-18 10:00:00,300,20497
28,"CO",2019-04-18 11:00:00,300,20498
28,"CO",2019-04-18 12:00:00,300,20499
28,"CO",2019-04-18 13:00:00,300,20500
28,"CO",2019-04-18 14:00:00,300,20501
28,"CO",2019-04-18 15:00:00,300,20502
28,"CO",2019-04-18 16:00:00,200,20503
28,"CO",2019-04-18 17:00:00,200,20504
28,"CO",2019-04-18 18:00:00,200,20505
28,"CO",2019-04-18 19:00:00,300,20506
28,"CO",2019-04-18 20:00:00,300,20507
28,"CO",2019-04-18 21:00:00,300,20508
28,"CO",2019-04-18 22:00:00,300,20509
28,"CO",2019-04-18 23:00:00,300,20510
28,"CO",2019-04-19 00:00:00,300,20511
28,"CO",2019-04-19 01:00:00,200,20512
28,"CO",2019-04-19 02:00:00,200,20513
28,"CO",2019-04-19 03:00:00,200,20514
28,"CO",2019-04-19 04:00:00,200,20515
28,"CO",2019-04-19 05:00:00,200,20516
28,"CO",2019-04-19 06:00:00,200,20517
28,"CO",2019-04-19 07:00:00,200,20518
28,"CO",2019-04-19 08:00:00,200,20519
28,"CO",2019-04-19 09:00:00,200,20520
28,"CO",2019-04-19 10:00:00,200,20521
28,"CO",2019-04-19 11:00:00,200,20522
28,"CO",2019-04-19 12:00:00,200,20523
28,"CO",2019-04-19 13:00:00,200,20524
28,"CO",2019-04-19 14:00:00,200,20525
28,"CO",2019-04-19 15:00:00,200,20526
28,"CO",2019-04-19 16:00:00,200,20527
28,"CO",2019-04-19 17:00:00,200,20528
28,"CO",2019-04-19 18:00:00,200,20529
28,"CO",2019-04-19 19:00:00,200,20530
28,"CO",2019-04-19 20:00:00,200,20531
28,"CO",2019-04-19 21:00:00,200,20532
28,"CO",2019-04-19 22:00:00,200,20533
28,"CO",2019-04-19 23:00:00,200,20534
28,"CO",2019-04-20 00:00:00,200,20535
28,"CO",2019-04-20 01:00:00,200,20536
28,"CO",2019-04-20 02:00:00,200,20537
28,"CO",2019-04-20 03:00:00,200,20538
28,"CO",2019-04-20 04:00:00,200,20539
28,"CO",2019-04-20 05:00:00,200,20540
28,"CO",2019-04-20 06:00:00,200,20541
28,"CO",2019-04-20 07:00:00,200,20542
28,"CO",2019-04-20 08:00:00,200,20543
28,"CO",2019-04-20 09:00:00,200,20544
28,"CO",2019-04-20 10:00:00,200,20545
28,"CO",2019-04-20 11:00:00,300,20546
28,"CO",2019-04-20 12:00:00,300,20547
28,"CO",2019-04-20 13:00:00,300,20548
28,"CO",2019-04-20 14:00:00,200,20549
28,"CO",2019-04-20 15:00:00,200,20550
28,"CO",2019-04-20 16:00:00,200,20551
28,"CO",2019-04-20 17:00:00,300,20552
28,"CO",2019-04-20 18:00:00,300,20553
28,"CO",2019-04-20 19:00:00,300,20554
28,"CO",2019-04-20 20:00:00,300,20555
28,"CO",2019-04-20 21:00:00,300,20556
28,"CO",2019-04-20 22:00:00,200,20557
28,"CO",2019-04-20 23:00:00,200,20558
28,"CO",2019-04-21 00:00:00,200,20559
28,"CO",2019-04-21 01:00:00,200,20560
28,"CO",2019-04-21 02:00:00,200,20561
28,"CO",2019-04-21 03:00:00,200,20562
28,"CO",2019-04-21 04:00:00,200,20563
28,"CO",2019-04-21 05:00:00,200,20564
28,"CO",2019-04-21 06:00:00,200,20565
28,"CO",2019-04-21 07:00:00,200,20566
28,"CO",2019-04-21 08:00:00,200,20567
28,"CO",2019-04-21 09:00:00,200,20568
28,"CO",2019-04-21 10:00:00,200,20569
28,"CO",2019-04-21 11:00:00,200,20570
28,"CO",2019-04-21 12:00:00,300,20571
28,"CO",2019-04-21 13:00:00,300,20572
28,"CO",2019-04-21 14:00:00,300,20573
28,"CO",2019-04-21 15:00:00,300,20574
28,"CO",2019-04-21 16:00:00,300,20575
28,"CO",2019-04-21 17:00:00,200,20576
28,"CO",2019-04-21 18:00:00,200,20577
28,"CO",2019-04-21 19:00:00,200,20578
28,"CO",2019-04-21 20:00:00,300,20579
28,"CO",2019-04-21 21:00:00,300,20580
28,"CO",2019-04-21 22:00:00,300,20581
28,"CO",2019-04-21 23:00:00,300,20582
28,"CO",2019-04-22 00:00:00,300,20583
28,"CO",2019-04-22 01:00:00,300,20584
28,"CO",2019-04-22 02:00:00,200,20585
28,"CO",2019-04-22 03:00:00,200,20586
28,"CO",2019-04-22 04:00:00,200,20587
28,"CO",2019-04-22 05:00:00,200,20588
28,"CO",2019-04-22 06:00:00,200,20589
28,"CO",2019-04-22 07:00:00,300,20590
28,"CO",2019-04-22 08:00:00,300,20591
28,"CO",2019-04-22 09:00:00,300,20592
28,"CO",2019-04-22 10:00:00,300,20593
28,"CO",2019-04-22 11:00:00,200,20594
28,"CO",2019-04-22 12:00:00,300,20595
28,"CO",2019-04-22 13:00:00,300,20596
28,"CO",2019-04-22 14:00:00,300,20597
28,"CO",2019-04-22 15:00:00,300,20598
28,"CO",2019-04-22 16:00:00,300,20599
28,"CO",2019-04-22 17:00:00,300,20600
28,"CO",2019-04-22 18:00:00,300,20601
28,"CO",2019-04-22 19:00:00,300,20602
28,"CO",2019-04-22 20:00:00,300,20603
28,"CO",2019-04-22 21:00:00,400,20604
28,"CO",2019-04-22 22:00:00,300,20605
28,"CO",2019-04-22 23:00:00,300,20606
28,"CO",2019-04-23 00:00:00,300,20607
28,"CO",2019-04-23 01:00:00,300,20608
28,"CO",2019-04-23 02:00:00,300,20609
28,"CO",2019-04-23 03:00:00,200,20610
28,"CO",2019-04-23 04:00:00,300,20611
28,"CO",2019-04-23 05:00:00,300,20612
28,"CO",2019-04-23 06:00:00,300,20613
28,"CO",2019-04-23 07:00:00,300,20614
28,"CO",2019-04-23 08:00:00,400,20615
28,"CO",2019-04-23 09:00:00,500,20616
28,"CO",2019-04-23 10:00:00,600,20617
28,"CO",2019-04-23 11:00:00,300,20618
28,"CO",2019-04-23 12:00:00,300,20619
28,"CO",2019-04-23 13:00:00,300,20620
28,"CO",2019-04-23 14:00:00,300,20621
28,"CO",2019-04-23 15:00:00,200,20622
28,"CO",2019-04-23 16:00:00,200,20623
28,"CO",2019-04-23 17:00:00,200,20624
28,"CO",2019-04-23 18:00:00,200,20625
28,"CO",2019-04-23 19:00:00,300,20626
28,"CO",2019-04-23 20:00:00,300,20627
28,"CO",2019-04-23 21:00:00,300,20628
28,"CO",2019-04-23 22:00:00,300,20629
28,"CO",2019-04-23 23:00:00,300,20630
28,"CO",2019-04-24 00:00:00,200,20631
28,"CO",2019-04-24 01:00:00,200,20632
28,"CO",2019-04-24 02:00:00,200,20633
28,"CO",2019-04-24 03:00:00,300,20634
28,"CO",2019-04-24 04:00:00,200,20635
28,"CO",2019-04-24 05:00:00,200,20636
28,"CO",2019-04-24 06:00:00,200,20637
28,"CO",2019-04-24 07:00:00,300,20638
28,"CO",2019-04-24 08:00:00,300,20639
28,"CO",2019-04-24 09:00:00,300,20640
28,"CO",2019-04-24 10:00:00,200,20641
28,"CO",2019-04-24 11:00:00,200,20642
28,"CO",2019-04-24 12:00:00,300,20643
28,"CO",2019-04-24 13:00:00,200,20644
28,"CO",2019-04-24 14:00:00,200,20645
28,"CO",2019-04-24 15:00:00,200,20646
28,"CO",2019-04-24 16:00:00,200,20647
28,"CO",2019-04-24 17:00:00,200,20648
28,"CO",2019-04-24 18:00:00,200,20649
28,"CO",2019-04-24 19:00:00,200,20650
28,"CO",2019-04-24 20:00:00,200,20651
28,"CO",2019-04-24 21:00:00,200,20652
28,"CO",2019-04-24 22:00:00,200,20653
28,"CO",2019-04-24 23:00:00,200,20654
28,"CO",2019-04-25 00:00:00,200,20655
28,"CO",2019-04-25 01:00:00,200,20656
28,"CO",2019-04-25 02:00:00,200,20657
28,"CO",2019-04-25 03:00:00,200,20658
28,"CO",2019-04-25 04:00:00,200,20659
28,"CO",2019-04-25 05:00:00,200,20660
28,"CO",2019-04-25 06:00:00,200,20661
28,"CO",2019-04-25 07:00:00,200,20662
28,"CO",2019-04-25 08:00:00,200,20663
28,"CO",2019-04-25 09:00:00,200,20664
28,"CO",2019-04-25 10:00:00,200,20665
28,"CO",2019-04-25 11:00:00,200,20666
28,"CO",2019-04-25 12:00:00,200,20667
28,"CO",2019-04-25 13:00:00,400,20668
28,"CO",2019-04-25 14:00:00,500,20669
28,"CO",2019-04-25 15:00:00,200,20670
28,"CO",2019-04-25 16:00:00,200,20671
28,"CO",2019-04-25 17:00:00,200,20672
28,"CO",2019-04-25 18:00:00,200,20673
28,"CO",2019-04-25 19:00:00,200,20674
28,"CO",2019-04-25 20:00:00,200,20675
28,"CO",2019-04-25 21:00:00,200,20676
28,"CO",2019-04-25 22:00:00,200,20677
28,"CO",2019-04-25 23:00:00,200,20678
28,"CO",2019-04-26 00:00:00,200,20679
28,"CO",2019-04-26 01:00:00,200,20680
28,"CO",2019-04-26 02:00:00,200,20681
28,"CO",2019-04-26 03:00:00,200,20682
28,"CO",2019-04-26 04:00:00,200,20683
28,"CO",2019-04-26 05:00:00,200,20684
28,"CO",2019-04-26 06:00:00,200,20685
28,"CO",2019-04-26 07:00:00,200,20686
28,"CO",2019-04-26 08:00:00,200,20687
28,"CO",2019-04-26 09:00:00,200,20688
28,"CO",2019-04-26 10:00:00,200,20689
28,"CO",2019-04-26 11:00:00,200,20690
28,"CO",2019-04-26 12:00:00,200,20691
28,"CO",2019-04-26 13:00:00,200,20692
28,"CO",2019-04-26 14:00:00,200,20693
28,"CO",2019-04-26 15:00:00,200,20694
28,"CO",2019-04-26 16:00:00,200,20695
28,"CO",2019-04-26 17:00:00,200,20696
28,"CO",2019-04-26 18:00:00,200,20697
28,"CO",2019-04-26 19:00:00,200,20698
28,"CO",2019-04-26 20:00:00,200,20699
28,"CO",2019-04-26 21:00:00,200,20700
28,"CO",2019-04-26 22:00:00,200,20701
28,"CO",2019-04-26 23:00:00,200,20702
28,"CO",2019-04-27 00:00:00,200,20703
28,"CO",2019-04-27 01:00:00,200,20704
28,"CO",2019-04-27 02:00:00,200,20705
28,"CO",2019-04-27 03:00:00,300,20706
28,"CO",2019-04-27 04:00:00,200,20707
28,"CO",2019-04-27 05:00:00,200,20708
28,"CO",2019-04-27 06:00:00,200,20709
28,"CO",2019-04-27 07:00:00,200,20710
28,"CO",2019-04-27 08:00:00,200,20711
28,"CO",2019-04-27 09:00:00,200,20712
28,"CO",2019-04-27 10:00:00,200,20713
28,"CO",2019-04-27 11:00:00,200,20714
28,"CO",2019-04-27 12:00:00,200,20715
28,"CO",2019-04-27 13:00:00,200,20716
28,"CO",2019-04-27 14:00:00,200,20717
28,"CO",2019-04-27 15:00:00,200,20718
28,"CO",2019-04-27 16:00:00,200,20719
28,"CO",2019-04-27 17:00:00,200,20720
28,"CO",2019-04-27 18:00:00,200,20721
28,"CO",2019-04-27 19:00:00,200,20722
28,"CO",2019-04-27 20:00:00,200,20723
28,"CO",2019-04-27 21:00:00,200,20724
28,"CO",2019-04-27 22:00:00,200,20725
28,"CO",2019-04-27 23:00:00,200,20726
28,"CO",2019-04-28 00:00:00,200,20727
28,"CO",2019-04-28 01:00:00,200,20728
28,"CO",2019-04-28 02:00:00,200,20729
28,"CO",2019-04-28 03:00:00,200,20730
28,"CO",2019-04-28 04:00:00,200,20731
28,"CO",2019-04-28 05:00:00,200,20732
28,"CO",2019-04-28 06:00:00,300,20733
28,"CO",2019-04-28 07:00:00,300,20734
28,"CO",2019-04-28 08:00:00,300,20735
28,"CO",2019-04-28 09:00:00,300,20736
28,"CO",2019-04-28 10:00:00,300,20737
28,"CO",2019-04-28 11:00:00,200,20738
28,"CO",2019-04-28 12:00:00,200,20739
28,"CO",2019-04-28 13:00:00,200,20740
28,"CO",2019-04-28 14:00:00,200,20741
28,"CO",2019-04-28 15:00:00,200,20742
28,"CO",2019-04-28 16:00:00,200,20743
28,"CO",2019-04-28 17:00:00,200,20744
28,"CO",2019-04-28 18:00:00,200,20745
28,"CO",2019-04-28 19:00:00,200,20746
28,"CO",2019-04-28 20:00:00,200,20747
28,"CO",2019-04-28 21:00:00,200,20748
28,"CO",2019-04-28 22:00:00,200,20749
28,"CO",2019-04-28 23:00:00,200,20750
28,"CO",2019-04-29 00:00:00,200,20751
28,"CO",2019-04-29 01:00:00,200,20752
28,"CO",2019-04-29 02:00:00,200,20753
28,"CO",2019-04-29 03:00:00,200,20754
28,"CO",2019-04-29 04:00:00,200,20755
28,"CO",2019-04-29 05:00:00,200,20756
28,"CO",2019-04-29 06:00:00,200,20757
28,"CO",2019-04-29 07:00:00,200,20758
28,"CO",2019-04-29 08:00:00,200,20759
28,"CO",2019-04-29 09:00:00,200,20760
28,"CO",2019-04-29 10:00:00,200,20761
28,"CO",2019-04-29 11:00:00,200,20762
28,"CO",2019-04-29 13:00:00,200,20764
28,"CO",2019-04-29 14:00:00,200,20765
28,"CO",2019-04-29 15:00:00,200,20766
28,"CO",2019-04-29 16:00:00,200,20767
28,"CO",2019-04-29 17:00:00,200,20768
28,"CO",2019-04-29 18:00:00,200,20769
28,"CO",2019-04-29 19:00:00,200,20770
28,"CO",2019-04-29 20:00:00,200,20771
28,"CO",2019-04-29 21:00:00,200,20772
28,"CO",2019-04-29 22:00:00,200,20773
28,"CO",2019-04-29 23:00:00,200,20774
28,"CO",2019-04-30 00:00:00,200,20775
28,"CO",2019-04-30 01:00:00,200,20776
28,"CO",2019-04-30 02:00:00,200,20777
28,"CO",2019-04-30 03:00:00,200,20778
28,"CO",2019-04-30 04:00:00,200,20779
28,"CO",2019-04-30 05:00:00,200,20780
28,"CO",2019-04-30 06:00:00,200,20781
28,"CO",2019-04-30 07:00:00,200,20782
28,"CO",2019-04-30 08:00:00,200,20783
28,"CO",2019-04-30 09:00:00,300,20784
28,"CO",2019-04-30 10:00:00,200,20785
28,"CO",2019-04-30 11:00:00,300,20786
28,"CO",2019-04-30 12:00:00,200,20787
28,"CO",2019-04-30 13:00:00,200,20788
28,"CO",2019-04-30 14:00:00,300,20789
28,"CO",2019-04-30 15:00:00,200,20790
28,"CO",2019-04-30 16:00:00,200,20791
28,"CO",2019-04-30 17:00:00,200,20792
28,"CO",2019-04-30 18:00:00,200,20793
28,"CO",2019-04-30 19:00:00,200,20794
28,"CO",2019-04-30 20:00:00,200,20795
28,"CO",2019-04-30 21:00:00,200,20796
28,"CO",2019-04-30 22:00:00,200,20797
28,"CO",2019-04-30 23:00:00,200,20798
28,"CO",2019-05-01 00:00:00,300,20799
28,"CO",2019-05-01 01:00:00,200,20800
28,"CO",2019-05-01 02:00:00,200,20801
28,"CO",2019-05-01 03:00:00,200,20802
28,"CO",2019-05-01 04:00:00,200,20803
28,"CO",2019-05-01 05:00:00,300,20804
28,"CO",2019-05-01 06:00:00,200,20805
28,"CO",2019-05-01 07:00:00,200,20806
28,"CO",2019-05-01 08:00:00,200,20807
28,"CO",2019-05-01 09:00:00,200,20808
28,"CO",2019-05-01 10:00:00,200,20809
28,"CO",2019-05-01 11:00:00,200,20810
28,"CO",2019-05-01 12:00:00,200,20811
28,"CO",2019-05-01 13:00:00,200,20812
28,"CO",2019-05-01 14:00:00,200,20813
28,"CO",2019-05-01 15:00:00,200,20814
28,"CO",2019-05-01 16:00:00,200,20815
28,"CO",2019-05-01 17:00:00,200,20816
28,"CO",2019-05-01 18:00:00,200,20817
28,"CO",2019-05-01 19:00:00,200,20818
28,"CO",2019-05-01 20:00:00,200,20819
28,"CO",2019-05-01 21:00:00,200,20820
28,"CO",2019-05-01 22:00:00,200,20821
28,"CO",2019-05-01 23:00:00,200,20822
28,"CO",2019-05-02 00:00:00,300,20823
28,"CO",2019-05-02 01:00:00,400,20824
28,"CO",2019-05-02 02:00:00,300,20825
